Pattern,#SUP:,#CONF:
"be,youll ==> of,your",2.0,0.6666666666666666
"the,ive ==> and,thing",2.0,0.6666666666666666
"what,are ==> you,listening",2.0,0.5
"i,you,that,are ==> of,with",2.0,0.6666666666666666
"i,that,are ==> of,with",2.0,0.6666666666666666
"to,according ==> of,is",2.0,0.6666666666666666
"to,the,according ==> of,is",2.0,1.0
"the,according ==> of,is",2.0,1.0
"who,would ==> of,a",2.0,0.5
"a,take ==> out,girl",2.0,0.6666666666666666
"you,howd ==> the,get",2.0,0.5
"to,bring ==> the,god",2.0,0.6666666666666666
"just,got ==> of,it",2.0,0.6666666666666666
"to,bring ==> of,word",2.0,0.6666666666666666
"to,the,bring ==> of,word",2.0,1.0
"the,bring ==> of,word",2.0,1.0
"i,you,that,are ==> the,with",2.0,0.6666666666666666
"i,that,are ==> the,with",2.0,0.6666666666666666
"our,colon ==> the,with",2.0,1.0
"you,believe ==> the,for",2.0,0.6666666666666666
"just,in ==> the,for",2.0,0.5
"me,away ==> the,for",2.0,1.0
"to,according ==> the,is",2.0,0.6666666666666666
"to,of,according ==> the,is",2.0,1.0
"i,someone ==> the,is",2.0,0.5
"i,accept ==> the,is",2.0,1.0
"of,according ==> the,is",2.0,1.0
"well,theres ==> the,is",2.0,1.0
"well,theres ==> the,a",2.0,1.0
"to,asia ==> the,it",2.0,0.6666666666666666
"i,accept ==> the,it",2.0,1.0
"i,accept ==> it,world",2.0,1.0
"i,the,accept ==> it,world",2.0,1.0
"the,accept ==> it,world",2.0,1.0
"to,bring ==> the,word",2.0,0.6666666666666666
"i,accept ==> the,as",2.0,1.0
"be,asia ==> found,west",2.0,1.0
"be,can,asia ==> found,west",2.0,1.0
"can,asia ==> found,west",2.0,1.0
"and,as ==> as,such",2.0,1.0
"and,as ==> as,such",2.0,1.0
"and,as,as ==> as,such",2.0,1.0
"i,go,if ==> the,want",2.0,0.6666666666666666
"i,you,make ==> my,own",2.0,0.6666666666666666
"you,make ==> my,own",2.0,0.6666666666666666
"to,paid ==> out,take",2.0,1.0
"how,can ==> you,certain",2.0,1.0
"only,sophomore ==> the,prom",2.0,1.0
"god,be ==> with,us",2.0,1.0
"to,bring ==> god,word",2.0,0.6666666666666666
"to,the,bring ==> god,word",2.0,1.0
"the,bring ==> god,word",2.0,1.0
"has,anyone ==> ever,that",2.0,1.0
"how,can ==> be,certain",2.0,1.0
"how,you,can ==> be,certain",2.0,1.0
"i,well ==> is,a",3.0,0.5
"i,theres ==> is,a",2.0,0.6666666666666666
"i,know,what ==> is,a",2.0,0.5
"i,know,well ==> is,a",2.0,1.0
"i,well,theres ==> is,a",2.0,1.0
"know,well ==> is,a",2.0,1.0
"well,theres ==> is,a",2.0,1.0
"her,cant ==> one,sister",2.0,0.5
"so,get ==> the,girl",2.0,0.5
"so,get,can ==> the,girl",2.0,1.0
"get,can ==> the,girl",2.0,0.6666666666666666
"get,cameron ==> the,girl",2.0,0.6666666666666666
"i,world ==> is,it",2.0,0.6666666666666666
"i,accept ==> is,it",2.0,1.0
"i,the,as ==> is,it",3.0,0.6
"i,the,world ==> is,it",2.0,0.6666666666666666
"i,the,accept ==> is,it",2.0,1.0
"i,the,as,world ==> is,it",2.0,1.0
"i,the,as,accept ==> is,it",2.0,1.0
"i,the,as,world,accept ==> is,it",2.0,1.0
"i,the,world,accept ==> is,it",2.0,1.0
"i,as,world ==> is,it",2.0,1.0
"i,as,accept ==> is,it",2.0,1.0
"i,as,world,accept ==> is,it",2.0,1.0
"i,world,accept ==> is,it",2.0,1.0
"the,accept ==> is,it",2.0,1.0
"the,as,world ==> is,it",2.0,1.0
"the,as,accept ==> is,it",2.0,1.0
"the,as,world,accept ==> is,it",2.0,1.0
"the,world,accept ==> is,it",2.0,1.0
"as,world ==> is,it",2.0,1.0
"as,accept ==> is,it",2.0,1.0
"as,world,accept ==> is,it",2.0,1.0
"world,accept ==> is,it",2.0,1.0
"i,you,know,is ==> that,a",2.0,1.0
"i,know,is ==> that,a",2.0,0.5
"you,know,is ==> that,a",2.0,1.0
"i,world ==> is,as",2.0,0.6666666666666666
"i,accept ==> is,as",2.0,1.0
"i,the,world ==> is,as",2.0,0.6666666666666666
"i,the,accept ==> is,as",2.0,1.0
"i,the,world,accept ==> is,as",2.0,1.0
"i,world,accept ==> is,as",2.0,1.0
"the,accept ==> is,as",2.0,1.0
"the,world,accept ==> is,as",2.0,1.0
"world,accept ==> is,as",2.0,1.0
"i,colon ==> that,are",2.0,1.0
"go,could ==> me,with",2.0,1.0
"go,you,could ==> me,with",2.0,1.0
"no,one ==> knows,else",2.0,0.6666666666666666
"to,i,go,out ==> a,guy",2.0,0.5
"has,anyone ==> ever,told",2.0,1.0
"i,theres ==> think,might",2.0,0.6666666666666666
"and,why ==> that,would",2.0,0.6666666666666666
"i,might ==> a,date",2.0,0.6666666666666666
"ever,has ==> that,told",2.0,0.6666666666666666
"ever,anyone ==> that,told",2.0,1.0
"ever,has,anyone ==> that,told",2.0,1.0
"has,anyone ==> that,told",2.0,1.0
"there,why ==> do,to",2.0,1.0
"you,your,on ==> do,i",2.0,0.6666666666666666
"and,why ==> do,i",2.0,0.6666666666666666
"and,would ==> do,i",2.0,0.5
"and,why,would ==> do,i",2.0,1.0
"your,on ==> do,i",2.0,0.5
"why,would ==> do,i",2.0,1.0
"i,accept ==> as,world",2.0,1.0
"i,the,accept ==> as,world",2.0,1.0
"the,accept ==> as,world",2.0,1.0
"i,accept ==> the,world",2.0,1.0
"it,gigglepuss ==> is,playing",2.0,1.0
"there,why ==> do,you",2.0,1.0
"get,her ==> do,like",2.0,0.5
"did,he ==> not,to",2.0,0.5
"the,your,in ==> my,eyes",2.0,0.6666666666666666
"and,about ==> to,i",2.0,1.0
"is,something ==> to,i",2.0,0.6666666666666666
"sarah,lawrence ==> to,i",2.0,0.5
"did,he ==> not,the",2.0,0.5
"if,we ==> to,go",2.0,0.6666666666666666
"if,were ==> to,go",2.0,1.0
"if,we,were ==> to,go",2.0,1.0
"is,id ==> to,go",2.0,1.0
"dont,we ==> to,need",2.0,0.5
"do,how ==> to,you",2.0,1.0
"do,there ==> to,you",2.0,0.6666666666666666
"do,there,why ==> to,you",2.0,1.0
"i,listen ==> to,you",3.0,0.75
"i,talk ==> to,you",2.0,1.0
"i,go,if ==> to,you",2.0,0.6666666666666666
"i,go,if,want ==> to,you",2.0,1.0
"i,if,want ==> to,you",2.0,0.5
"go,if,want ==> to,you",2.0,1.0
"sometimes,are ==> to,you",2.0,1.0
"and,want ==> to,you",2.0,1.0
"what,are ==> to,you",2.0,0.5
"god,if ==> to,you",2.0,1.0
"if,want ==> to,you",2.0,0.5
"are,why ==> to,you",2.0,1.0
"there,why ==> to,you",2.0,1.0
"i,other ==> to,and",2.0,0.5
"one,id ==> to,like",2.0,1.0
"is,id ==> to,like",2.0,1.0
"not,did ==> to,the",2.0,0.6666666666666666
"not,did,he ==> to,the",2.0,1.0
"i,guys ==> to,the",2.0,0.6666666666666666
"i,other ==> to,the",2.0,0.5
"i,go,if ==> to,the",2.0,0.6666666666666666
"i,go,if,want ==> to,the",2.0,1.0
"i,if,want ==> to,the",2.0,0.5
"go,if,want ==> to,the",2.0,1.0
"you,believe ==> to,the",2.0,0.6666666666666666
"you,for,believe ==> to,the",2.0,1.0
"if,want ==> to,the",2.0,0.5
"did,he ==> to,the",2.0,0.5
"for,believe ==> to,the",2.0,1.0
"not,its ==> i,you",2.0,0.6666666666666666
"i,no,you ==> to,me",2.0,0.5
"then,find ==> to,me",2.0,1.0
"i,and,why ==> do,that",2.0,0.6666666666666666
"i,and,would ==> do,that",2.0,0.6666666666666666
"i,and,why,would ==> do,that",2.0,1.0
"i,why,would ==> do,that",2.0,1.0
"and,why ==> do,that",2.0,0.6666666666666666
"and,would ==> do,that",2.0,0.5
"and,why,would ==> do,that",2.0,1.0
"why,would ==> do,that",2.0,1.0
"the,your,in ==> i,my",2.0,0.6666666666666666
"no,more ==> the,than",2.0,0.6666666666666666
"me,away ==> i,the",2.0,1.0
"well,theres ==> i,the",2.0,1.0
"have,anything ==> to,say",2.0,1.0
"i,id ==> to,with",2.0,0.5
"you,believe ==> to,for",2.0,0.6666666666666666
"i,even ==> to,be",2.0,1.0
"can,asia ==> be,west",2.0,1.0
"how,can ==> so,you",2.0,1.0
"me,cant ==> i,for",2.0,1.0
"me,away ==> i,for",2.0,1.0
"me,cant,away ==> i,for",2.0,1.0
"cant,away ==> i,for",2.0,1.0
"go,would ==> to,a",2.0,1.0
"she,but ==> to,doesnt",2.0,0.5
"well,theres ==> i,is",2.0,1.0
"you,know,what ==> i,that",2.0,0.6666666666666666
"you,the,as ==> i,that",2.0,0.5
"you,the,is,as ==> i,that",2.0,1.0
"you,is,as ==> i,that",2.0,1.0
"and,why ==> i,that",2.0,0.6666666666666666
"and,would ==> i,that",2.0,0.5
"and,why,would ==> i,that",2.0,1.0
"the,is,as ==> i,that",2.0,0.5
"is,as ==> i,that",2.0,0.5
"why,would ==> i,that",2.0,1.0
"well,theres ==> i,a",2.0,1.0
"i,dont,are ==> to,going",2.0,1.0
"dont,are ==> to,going",2.0,0.6666666666666666
"me,daddy ==> to,there",2.0,0.6666666666666666
"how,can ==> so,be",2.0,1.0
"how,you,can ==> so,be",2.0,1.0
"i,go,if ==> to,want",2.0,0.6666666666666666
"i,actually ==> go,you",2.0,0.6666666666666666
"she,but ==> go,you",2.0,0.5
"she,cant ==> go,you",2.0,0.6666666666666666
"she,but,cant ==> go,you",2.0,1.0
"if,then ==> go,you",2.0,0.6666666666666666
"but,cant ==> go,you",2.0,0.5
"is,id ==> go,like",2.0,1.0
"what,me,is ==> i,can",2.0,1.0
"to,you,going ==> saturday,bogey",2.0,0.6666666666666666
"and,why ==> do,would",2.0,0.6666666666666666
"if,then ==> youre,you",2.0,0.6666666666666666
"i,actually ==> go,out",2.0,0.6666666666666666
"she,but ==> go,out",2.0,0.5
"she,cant ==> go,out",2.0,0.6666666666666666
"she,but,cant ==> go,out",2.0,1.0
"but,cant ==> go,out",2.0,0.5
"i,we,thought ==> to,were",2.0,1.0
"we,thought ==> to,were",2.0,1.0
"i,actually ==> go,with",2.0,0.6666666666666666
"she,but ==> go,with",2.0,0.5
"she,cant ==> go,with",2.0,0.6666666666666666
"she,but,cant ==> go,with",2.0,1.0
"but,cant ==> go,with",2.0,0.5
"and,why ==> i,would",2.0,0.6666666666666666
"she,but ==> go,cant",2.0,0.5
"i,accept ==> is,world",2.0,1.0
"i,the,accept ==> is,world",2.0,1.0
"the,accept ==> is,world",2.0,1.0
"i,world ==> it,as",2.0,0.6666666666666666
"i,accept ==> it,as",2.0,1.0
"i,the,world ==> it,as",2.0,0.6666666666666666
"i,the,accept ==> it,as",2.0,1.0
"i,the,world,accept ==> it,as",2.0,1.0
"i,world,accept ==> it,as",2.0,1.0
"the,accept ==> it,as",2.0,1.0
"the,world,accept ==> it,as",2.0,1.0
"world,accept ==> it,as",2.0,1.0
"you,what,are ==> to,listening",2.0,0.5
"what,are ==> to,listening",2.0,0.5
"this,about ==> sarah,lawrence",2.0,0.6666666666666666
"do,go,you ==> out,with",2.0,0.5
"to,go,is ==> out,with",2.0,0.6666666666666666
"i,actually ==> out,with",2.0,0.6666666666666666
"i,go,my ==> out,with",2.0,1.0
"i,go,if ==> out,with",2.0,0.6666666666666666
"i,go,actually ==> out,with",2.0,1.0
"so,go ==> out,with",2.0,0.6666666666666666
"she,go ==> out,with",3.0,1.0
"she,but ==> out,with",2.0,0.5
"she,cant ==> out,with",2.0,0.6666666666666666
"she,go,but ==> out,with",2.0,1.0
"she,go,cant ==> out,with",2.0,1.0
"she,go,but,cant ==> out,with",2.0,1.0
"she,but,cant ==> out,with",2.0,1.0
"go,no ==> out,with",2.0,0.5
"go,know ==> out,with",2.0,0.5
"go,my ==> out,with",2.0,1.0
"go,what ==> out,with",2.0,0.6666666666666666
"go,but ==> out,with",3.0,0.6
"go,is ==> out,with",3.0,0.6
"go,cant ==> out,with",2.0,0.5
"go,actually ==> out,with",2.0,1.0
"go,no,you ==> out,with",2.0,0.5
"go,you,is ==> out,with",2.0,0.6666666666666666
"go,but,cant ==> out,with",2.0,0.6666666666666666
"but,cant ==> out,with",2.0,0.5
"of,good ==> you,and",2.0,1.0
"i,that,are ==> you,of",2.0,0.6666666666666666
"to,i,go,if ==> you,the",2.0,1.0
"to,i,go,if,want ==> you,the",2.0,1.0
"to,i,if,want ==> you,the",2.0,0.6666666666666666
"to,go,if ==> you,the",2.0,0.5
"to,go,if,want ==> you,the",2.0,1.0
"to,if,want ==> you,the",2.0,0.6666666666666666
"i,go,if ==> you,the",2.0,0.6666666666666666
"i,go,if,want ==> you,the",2.0,1.0
"i,if,want ==> you,the",2.0,0.5
"i,that,are ==> you,the",2.0,0.6666666666666666
"go,if,out ==> you,the",2.0,0.5
"go,if,with ==> you,the",2.0,0.5
"go,if,want ==> you,the",2.0,1.0
"go,if,out,with ==> you,the",2.0,0.5
"like,up ==> you,the",2.0,0.6666666666666666
"if,want ==> you,the",2.0,0.5
"if,out,with ==> you,the",2.0,0.5
"all,expect ==> you,the",2.0,1.0
"go,then ==> you,get",2.0,0.5
"go,you,is ==> out,her",2.0,0.6666666666666666
"i,dont,want ==> you,me",2.0,0.5
"to,need,you ==> out,a",2.0,0.5
"well,it ==> out,a",2.0,0.6666666666666666
"to,go,you,out ==> with,her",2.0,0.5
"go,you,is ==> with,her",2.0,0.6666666666666666
"go,you,out,is ==> with,her",2.0,1.0
"go,but,out ==> with,her",2.0,0.6666666666666666
"go,out,is ==> with,her",2.0,0.6666666666666666
"you,out,is ==> with,her",2.0,1.0
"but,out ==> with,her",2.0,0.5
"out,is ==> with,her",2.0,0.5
"to,i,the,if ==> you,out",2.0,0.6666666666666666
"to,the,if ==> you,out",2.0,0.5
"i,actually ==> you,out",2.0,0.6666666666666666
"i,go,actually ==> you,out",2.0,1.0
"i,the,if ==> you,out",2.0,0.6666666666666666
"she,go ==> you,out",3.0,1.0
"she,but ==> you,out",2.0,0.5
"she,cant ==> you,out",2.0,0.6666666666666666
"she,go,but ==> you,out",2.0,1.0
"she,go,cant ==> you,out",2.0,1.0
"she,go,but,cant ==> you,out",2.0,1.0
"she,but,cant ==> you,out",2.0,1.0
"go,but ==> you,out",3.0,0.6
"go,cant ==> you,out",2.0,0.5
"go,actually ==> you,out",2.0,1.0
"go,but,cant ==> you,out",2.0,0.6666666666666666
"but,cant ==> you,out",2.0,0.5
"to,i,the,want ==> you,with",2.0,0.6666666666666666
"to,the,want ==> you,with",2.0,0.5
"i,thats ==> you,with",2.0,0.5
"i,actually ==> you,with",2.0,0.6666666666666666
"i,colon ==> you,with",2.0,1.0
"i,go,actually ==> you,with",2.0,1.0
"i,go,out,actually ==> you,with",2.0,1.0
"i,the,want ==> you,with",2.0,0.6666666666666666
"i,if,thought ==> you,with",2.0,1.0
"i,out,actually ==> you,with",2.0,1.0
"i,that,are ==> you,with",2.0,0.6666666666666666
"i,that,colon ==> you,with",2.0,1.0
"so,but ==> you,with",2.0,0.6666666666666666
"she,go ==> you,with",3.0,1.0
"she,but ==> you,with",2.0,0.5
"she,out ==> you,with",3.0,1.0
"she,cant ==> you,with",2.0,0.6666666666666666
"she,go,but ==> you,with",2.0,1.0
"she,go,out ==> you,with",3.0,1.0
"she,go,cant ==> you,with",2.0,1.0
"she,go,but,out ==> you,with",2.0,1.0
"she,go,but,cant ==> you,with",2.0,1.0
"she,go,but,out,cant ==> you,with",2.0,1.0
"she,go,out,cant ==> you,with",2.0,1.0
"she,but,out ==> you,with",2.0,1.0
"she,but,cant ==> you,with",2.0,1.0
"she,but,out,cant ==> you,with",2.0,1.0
"she,out,cant ==> you,with",2.0,1.0
"go,no ==> you,with",2.0,0.5
"go,but ==> you,with",3.0,0.6
"go,cant ==> you,with",2.0,0.5
"go,actually ==> you,with",2.0,1.0
"go,but,out ==> you,with",3.0,1.0
"go,but,cant ==> you,with",2.0,0.6666666666666666
"go,but,out,cant ==> you,with",2.0,1.0
"go,out,cant ==> you,with",2.0,1.0
"go,out,actually ==> you,with",2.0,1.0
"the,want ==> you,with",2.0,0.5
"if,thought ==> you,with",2.0,1.0
"but,out ==> you,with",3.0,0.75
"but,cant ==> you,with",2.0,0.5
"but,out,cant ==> you,with",2.0,1.0
"out,cant ==> you,with",2.0,0.6666666666666666
"out,actually ==> you,with",2.0,1.0
"that,colon ==> you,with",2.0,1.0
"i,colon ==> with,that",2.0,1.0
"she,but ==> out,cant",2.0,0.5
"go,all ==> with,a",2.0,0.5
"i,the,but ==> you,be",2.0,0.5
"how,can ==> you,be",2.0,1.0
"has,anyone ==> you,ever",2.0,1.0
"go,but,out ==> you,her",2.0,0.6666666666666666
"go,but,with ==> you,her",2.0,0.6666666666666666
"go,but,out,with ==> you,her",2.0,0.6666666666666666
"but,out ==> you,her",2.0,0.5
"but,out,with ==> you,her",2.0,0.6666666666666666
"she,but ==> with,cant",2.0,0.5
"i,colon ==> you,that",2.0,1.0
"ever,told ==> you,that",2.0,1.0
"ever,has ==> you,that",2.0,0.6666666666666666
"ever,anyone ==> you,that",2.0,1.0
"ever,told,has ==> you,that",2.0,1.0
"ever,told,anyone ==> you,that",2.0,1.0
"ever,told,has,anyone ==> you,that",2.0,1.0
"ever,has,anyone ==> you,that",2.0,1.0
"told,has ==> you,that",2.0,1.0
"told,anyone ==> you,that",2.0,1.0
"told,has,anyone ==> you,that",2.0,1.0
"has,anyone ==> you,that",2.0,1.0
"was,everyone ==> it,doing",2.0,1.0
"i,colon ==> with,are",2.0,1.0
"i,that,colon ==> with,are",2.0,1.0
"that,colon ==> with,are",2.0,1.0
"not,unless ==> sister,goes",2.0,1.0
"she,but ==> you,cant",2.0,0.5
"to,she,when ==> was,it",2.0,1.0
"she,when ==> was,it",2.0,1.0
"i,colon ==> you,are",2.0,1.0
"i,that,colon ==> you,are",2.0,1.0
"that,colon ==> you,are",2.0,1.0
"i,dont,really ==> you,think",2.0,1.0
"dont,really ==> you,think",2.0,0.6666666666666666
"he,would ==> for,have",2.0,1.0
"go,cant ==> you,because",2.0,0.5
"i,go,if ==> you,want",2.0,0.6666666666666666
"i,you,make ==> him,own",2.0,0.6666666666666666
"you,make ==> him,own",2.0,0.6666666666666666
"be,youll ==> and,of",2.0,0.6666666666666666
"i,other ==> and,the",2.0,0.5
"ive,going ==> and,the",2.0,1.0
"be,youll ==> and,your",2.0,0.6666666666666666
"i,wanted ==> you,up",2.0,0.6666666666666666
"just,its ==> party,a",2.0,0.5
"how,be ==> so,certain",2.0,0.5
"how,can ==> so,certain",2.0,1.0
"how,you,be ==> so,certain",2.0,1.0
"how,you,can ==> so,certain",2.0,1.0
"how,you,be,can ==> so,certain",2.0,1.0
"how,be,can ==> so,certain",2.0,1.0
"my,the,in ==> and,that",2.0,0.6666666666666666
"can,asia ==> be,found",2.0,1.0
"and,if ==> you,will",2.0,1.0
"go,all ==> like,with",2.0,0.5
"has,anyone ==> ever,that,told",2.0,1.0
"did,he ==> not,to,the",2.0,0.5
"i,accept ==> the,it,world",2.0,1.0
"i,accept ==> is,it,world",2.0,1.0
"i,the,accept ==> is,it,world",2.0,1.0
"the,accept ==> is,it,world",2.0,1.0
"you,believe ==> to,the,for",2.0,0.6666666666666666
"i,actually ==> go,out,with",2.0,0.6666666666666666
"she,but ==> go,out,with",2.0,0.5
"she,cant ==> go,out,with",2.0,0.6666666666666666
"she,but,cant ==> go,out,with",2.0,1.0
"but,cant ==> go,out,with",2.0,0.5
"i,actually ==> go,you,out",2.0,0.6666666666666666
"she,but ==> go,you,out",2.0,0.5
"she,cant ==> go,you,out",2.0,0.6666666666666666
"she,but,cant ==> go,you,out",2.0,1.0
"but,cant ==> go,you,out",2.0,0.5
"i,actually ==> go,you,with",2.0,0.6666666666666666
"she,but ==> go,you,with",2.0,0.5
"she,cant ==> go,you,with",2.0,0.6666666666666666
"she,but,cant ==> go,you,with",2.0,1.0
"but,cant ==> go,you,with",2.0,0.5
"she,but ==> go,out,cant",2.0,0.5
"i,go,if ==> to,the,want",2.0,0.6666666666666666
"she,but ==> go,with,cant",2.0,0.5
"she,but ==> go,you,cant",2.0,0.5
"to,bring ==> the,god,word",2.0,0.6666666666666666
"how,can ==> so,you,be",2.0,1.0
"i,actually ==> you,out,with",2.0,0.6666666666666666
"i,go,actually ==> you,out,with",2.0,1.0
"she,go ==> you,out,with",3.0,1.0
"she,but ==> you,out,with",2.0,0.5
"she,cant ==> you,out,with",2.0,0.6666666666666666
"she,go,but ==> you,out,with",2.0,1.0
"she,go,cant ==> you,out,with",2.0,1.0
"she,go,but,cant ==> you,out,with",2.0,1.0
"she,but,cant ==> you,out,with",2.0,1.0
"go,but ==> you,out,with",3.0,0.6
"go,cant ==> you,out,with",2.0,0.5
"go,actually ==> you,out,with",2.0,1.0
"go,but,cant ==> you,out,with",2.0,0.6666666666666666
"but,cant ==> you,out,with",2.0,0.5
"well,theres ==> the,is,a",2.0,1.0
"go,but,out ==> you,with,her",2.0,0.6666666666666666
"but,out ==> you,with,her",2.0,0.5
"i,colon ==> you,with,that",2.0,1.0
"she,but ==> you,out,cant",2.0,0.5
"i,accept ==> the,is,it",2.0,1.0
"she,but ==> you,with,cant",2.0,0.5
"i,accept ==> the,is,as",2.0,1.0
"can,asia ==> be,found,west",2.0,1.0
"i,colon ==> you,with,are",2.0,1.0
"i,that,colon ==> you,with,are",2.0,1.0
"that,colon ==> you,with,are",2.0,1.0
"i,colon ==> with,that,are",2.0,1.0
"go,you,is ==> out,with,her",2.0,0.6666666666666666
"she,but ==> out,with,cant",2.0,0.5
"i,accept ==> the,as,world",2.0,1.0
"i,that,are ==> you,of,the",2.0,0.6666666666666666
"i,accept ==> is,as,world",2.0,1.0
"i,the,accept ==> is,as,world",2.0,1.0
"the,accept ==> is,as,world",2.0,1.0
"i,that,are ==> you,of,with",2.0,0.6666666666666666
"and,why ==> do,that,would",2.0,0.6666666666666666
"i,that,are ==> you,the,with",2.0,0.6666666666666666
"me,away ==> i,the,for",2.0,1.0
"well,theres ==> i,the,is",2.0,1.0
"well,theres ==> i,the,a",2.0,1.0
"i,go,if ==> you,the,want",2.0,0.6666666666666666
"how,can ==> so,you,certain",2.0,1.0
"there,why ==> do,to,you",2.0,1.0
"to,bring ==> of,the,god",2.0,0.6666666666666666
"i,you,that,are ==> of,the,with",2.0,0.6666666666666666
"i,that,are ==> of,the,with",2.0,0.6666666666666666
"to,according ==> of,the,is",2.0,0.6666666666666666
"is,id ==> to,go,like",2.0,1.0
"i,accept ==> it,as,world",2.0,1.0
"i,the,accept ==> it,as,world",2.0,1.0
"the,accept ==> it,as,world",2.0,1.0
"and,why ==> do,i,that",2.0,0.6666666666666666
"and,would ==> do,i,that",2.0,0.5
"and,why,would ==> do,i,that",2.0,1.0
"why,would ==> do,i,that",2.0,1.0
"to,bring ==> of,the,word",2.0,0.6666666666666666
"i,accept ==> the,is,world",2.0,1.0
"i,accept ==> the,it,as",2.0,1.0
"i,world ==> is,it,as",2.0,0.6666666666666666
"i,accept ==> is,it,as",2.0,1.0
"i,the,world ==> is,it,as",2.0,0.6666666666666666
"i,the,accept ==> is,it,as",2.0,1.0
"i,the,world,accept ==> is,it,as",2.0,1.0
"i,world,accept ==> is,it,as",2.0,1.0
"the,accept ==> is,it,as",2.0,1.0
"the,world,accept ==> is,it,as",2.0,1.0
"world,accept ==> is,it,as",2.0,1.0
"how,can ==> so,be,certain",2.0,1.0
"how,you,can ==> so,be,certain",2.0,1.0
"has,anyone ==> you,ever,that",2.0,1.0
"how,can ==> you,be,certain",2.0,1.0
"be,youll ==> and,of,your",2.0,0.6666666666666666
"and,why ==> do,i,would",2.0,0.6666666666666666
"well,theres ==> i,is,a",2.0,1.0
"i,colon ==> you,that,are",2.0,1.0
"i,go,if ==> to,you,the",2.0,0.6666666666666666
"i,go,if,want ==> to,you,the",2.0,1.0
"i,if,want ==> to,you,the",2.0,0.5
"go,if,want ==> to,you,the",2.0,1.0
"if,want ==> to,you,the",2.0,0.5
"to,bring ==> of,god,word",2.0,0.6666666666666666
"to,the,bring ==> of,god,word",2.0,1.0
"the,bring ==> of,god,word",2.0,1.0
"has,anyone ==> you,ever,told",2.0,1.0
"i,go,if ==> to,you,want",2.0,0.6666666666666666
"and,why ==> i,that,would",2.0,0.6666666666666666
"i,other ==> to,and,the",2.0,0.5
"ever,has ==> you,that,told",2.0,0.6666666666666666
"ever,anyone ==> you,that,told",2.0,1.0
"ever,has,anyone ==> you,that,told",2.0,1.0
"has,anyone ==> you,that,told",2.0,1.0
"go,all ==> like,with,a",2.0,0.5
"what,are ==> to,you,listening",2.0,0.5
"i,accept ==> is,it,as,world",2.0,1.0
"i,the,accept ==> is,it,as,world",2.0,1.0
"the,accept ==> is,it,as,world",2.0,1.0
"i,accept ==> the,is,as,world",2.0,1.0
"i,go,if ==> to,you,the,want",2.0,0.6666666666666666
"i,actually ==> go,you,out,with",2.0,0.6666666666666666
"she,but ==> go,you,out,with",2.0,0.5
"she,cant ==> go,you,out,with",2.0,0.6666666666666666
"she,but,cant ==> go,you,out,with",2.0,1.0
"but,cant ==> go,you,out,with",2.0,0.5
"she,but ==> go,you,out,cant",2.0,0.5
"she,but ==> go,you,with,cant",2.0,0.5
"i,colon ==> you,with,that,are",2.0,1.0
"to,bring ==> of,the,god,word",2.0,0.6666666666666666
"she,but ==> go,out,with,cant",2.0,0.5
"i,accept ==> the,is,it,world",2.0,1.0
"she,but ==> you,out,with,cant",2.0,0.5
"i,accept ==> the,it,as,world",2.0,1.0
"i,accept ==> the,is,it,as",2.0,1.0
"and,why ==> do,i,that,would",2.0,0.6666666666666666
"well,theres ==> i,the,is,a",2.0,1.0
"how,can ==> so,you,be,certain",2.0,1.0
"has,anyone ==> you,ever,that,told",2.0,1.0
"i,that,are ==> you,of,the,with",2.0,0.6666666666666666
"i,accept ==> the,is,it,as,world",2.0,1.0
"she,but ==> go,you,out,with,cant",2.0,0.5
